coin_id,coin_name,symbol,base,target,market_name,market_identifier,market_has_trading_incentive,price,volume,pp_total_volume,is_stale
band-protocol,Band Protocol,band,BAND,BTC,KuCoin,kucoin,False,0.00014675,67859,0.0005942056859019235,False
band-protocol,Band Protocol,band,BAND,USDT,Bittrex,bittrex,False,6.768,26371,0.0002309170212192874,False
band-protocol,Band Protocol,band,BAND,ETH,Bittrex,bittrex,False,0.00182317,10725.15,9.3914515571273e-05,False
band-protocol,Band Protocol,band,BAND,BTC,P2PB2B,p2pb2b,False,0.0001486,711472,0.006229987293653212,False
band-protocol,Band Protocol,band,BAND,USDT,CoinEx,coinex,False,6.7359,128121,0.0011218884257569422,False
band-protocol,Band Protocol,band,BAND,USDT,WazirX,wazirx,False,6.85,23486,0.00020565458876630328,False
band-protocol,Band Protocol,band,BAND,BTC,Bittrex,bittrex,False,0.00014964,21576,0.00018892972014058416,False
band-protocol,Band Protocol,band,BAND,AUD,Zipmex,zipmex,False,9.42278,1358.99,1.1899962939092161e-05,False
band-protocol,Band Protocol,band,BAND,USD,Zipmex,zipmex,False,6.8359,1252.56,1.0968011228183635e-05,False
band-protocol,Band Protocol,band,BAND,BTC,LATOKEN,latoken,False,0.00014804,81128,0.0007103953622342099,False
band-protocol,Band Protocol,band,BAND,IDR,Zipmex,zipmex,False,98190.3,1727.38,1.5125761029683087e-05,False
band-protocol,Band Protocol,band,BAND,USD,CEX.IO,cex,False,6.775,86414,0.0007566820928915666,False
band-protocol,Band Protocol,band,BAND,USDT,Zipmex,zipmex,False,6.77884,1297.0,1.1357149009192514e-05,False
band-protocol,Band Protocol,band,BAND,BTC,Hotbit,hotbit,False,0.00014823,67009,0.0005867626815396924,False
band-protocol,Band Protocol,band,BAND,SGD,Zipmex,zipmex,False,9.27147,10110.17,8.852945813282026e-05,False
band-protocol,Band Protocol,band,BAND,BTC,NiceHash,nice_hash,False,0.00014498,1108.78,9.709005149122956e-06,False
band-protocol,Band Protocol,band,BAND,ETH,Huobi Global,huobi,False,0.001822,31023,0.00027165214626999177,False
band-protocol,Band Protocol,band,BAND,USD,Bittrex,bittrex,False,6.783,13834.39,0.00012114050013977086,False
band-protocol,Band Protocol,band,BAND,KRW,Coinone,coinone,False,8200.0,12119.97,0.0001061282230354225,False
band-protocol,Band Protocol,band,BAND,USDT,BitGlobal,bithumb_global,False,6.82,563489,0.004934177747140231,False
band-protocol,Band Protocol,band,BAND,USDT,CEX.IO,cex,False,6.769,1599.84,1.4008960116319621e-05,False
band-protocol,Band Protocol,band,BAND,USDT,Poloniex,poloniex,False,6.8044719,68162,0.0005968588980451658,False
band-protocol,Band Protocol,band,BAND,HUSD,Huobi Global,huobi,False,6.755,41494,0.00036334120353695773,False
band-protocol,Band Protocol,band,BAND,USDT,ProBit Global,probit,False,6.82,65064,0.0005697313362637639,False
band-protocol,Band Protocol,band,0XBA11D00C5F74255F56A5E366F4F77F5A186D7F55,ETH,Uniswap (v3),uniswap,False,0.00180228024912109,3253.47,2.8488931061632664e-05,False
band-protocol,Band Protocol,band,BAND,CRO,Crypto.com Exchange,crypto_com,False,12.673,45894,0.0004018696967061536,False
band-protocol,Band Protocol,band,BAND,BTC,ProBit Global,probit,False,0.000148,25168,0.00022038298092780045,False
band-protocol,Band Protocol,band,BAND,USDT,Dove Wallet,dove_wallet,False,6.8194,40.43,3.540243133705885e-07,False
band-protocol,Band Protocol,band,BAND,KRT,Dove Wallet,dove_wallet,False,8346.01,32.68,2.861616265384821e-07,False
band-protocol,Band Protocol,band,BAND,USDC,Dove Wallet,dove_wallet,False,6.74374,31.42,2.751284671309397e-07,False
band-protocol,Band Protocol,band,BAND,GBP,Dove Wallet,dove_wallet,False,5.07211,0.42917,3.758016684869044e-09,False
band-protocol,Band Protocol,band,BAND,USDT,Currency.com,currency,False,6.811,81.77,7.160170196466243e-07,False
band-protocol,Band Protocol,band,BAND,USDT,WOO Network,wootrade,False,6.812,28314,0.0002479308535437755,False
band-protocol,Band Protocol,band,BAND,BTC,Nominex,nominex,False,0.0001461,4279.1,3.746983525461503e-05,False
band-protocol,Band Protocol,band,BAND,BTC,TokoCrypto,toko_crypto,False,0.0001485,2259.96,1.9789284868785438e-05,False
band-protocol,Band Protocol,band,0XBA11D00C5F74255F56A5E366F4F77F5A186D7F55,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Sushiswap,sushiswap,False,0.00181311912791502,161926,0.00141790108748073,False
band-protocol,Band Protocol,band,BAND,SGD,Tokenize,tokenize,False,9.1721,474.05,4.151007315194843e-06,False
band-protocol,Band Protocol,band,BAND,USD,Tokenize,tokenize,False,6.7644,1703.26,1.491455483531013e-05,False
band-protocol,Band Protocol,band,BAND,BTC,FMFW.io,bitcoin_com,False,0.00014543,12439.81,0.00010892889422979423,False
band-protocol,Band Protocol,band,BAND,USD,CoinMetro,coin_metro,False,6.796002505022001,577.9,5.060367318745068e-06,False
band-protocol,Band Protocol,band,BAND,EUR,Bittrex,bittrex,False,6.076,3442.63,3.0145306008879278e-05,False
